string_id	fasta_id
4932.YDL206W	sp|Q12424|YD206_YEAST
4932.YDL210W	sp|P32837|UGA4_YEAST
4932.YDL214C	sp|Q12310|PRR2_YEAST
4932.YDL216C	sp|Q12468|CSN5_YEAST
4932.YDL227C	tr|C9ELN6|C9ELN6_YEASX
4932.YDL228C	sp|Q07658|YD228_YEAST
4932.YDL231C	sp|Q07660|BRE4_YEAST
4932.YDL233W	sp|Q07684|YD233_YEAST
4932.YDL239C	sp|Q07732|ADY3_YEAST
4932.YDL241W	sp|Q07738|YD241_YEAST
4932.YDL242W	sp|Q07746|YD242_YEAST
4932.YDL243C	sp|Q07747|AAD4_YEAST
4932.YJR155W	sp|Q07747|AAD4_YEAST
4932.YNL331C	sp|Q07747|AAD4_YEAST
4932.YDL244W	sp|Q07748|THI13_YEAST
4932.YFL058W	sp|Q07748|THI13_YEAST
4932.YNL332W	sp|Q07748|THI13_YEAST
4932.YDL246C	sp|Q07786|DHSO2_YEAST
4932.YJR159W	sp|Q07786|DHSO2_YEAST
4932.YDL247W	sp|C8Z6M6|MPH3_YEAS8
4932.YJR160C	sp|C8Z6M6|MPH3_YEAS8
4932.YDL247W-A	sp|P0C5L9|YD247_YEAST
4932.YDR003W	sp|Q03446|RCR2_YEAST
4932.YDR007W	sp|P00912|TRPF_YEAST
4932.YDR010C	sp|Q12426|YDR10_YEAST
4932.YDR014W	sp|Q99359|RAD61_YEAST
4932.YDR015C	sp|Q12195|YD015_YEAST
4932.YDR020C	sp|Q12084|DAS2_YEAST
4932.YDR022C	sp|Q12421|ATG31_YEAST
4932.YDR024W	sp|Q99341|FYV1_YEAST
4932.YDR029W	sp|Q12111|YD029_YEAST
4932.YDR030C	sp|Q12021|RAD28_YEAST
4932.YDR042C	sp|Q03205|YD042_YEAST
4932.YDR043C	sp|Q03125|NRG1_YEAST
4932.YDR058C	sp|P54857|TGL2_YEAST
4932.YDR065W	sp|Q12167|RRG1_YEAST
4932.YDR066C	sp|Q12378|RTR2_YEAST
4932.YDR075W	sp|P32345|PP4C_YEAST
4932.YDR076W	sp|P38953|RAD55_YEAST
4932.YDR082W	sp|P38960|STN1_YEAST
4932.YDR085C	sp|P33304|AFR1_YEAST
4932.YDR090C	sp|Q03193|YD090_YEAST
4932.YDR095C	sp|Q03831|YD095_YEAST
4932.YDR102C	sp|Q03864|YD102_YEAST
4932.YDR103W	sp|P32917|STE5_YEAST
4932.YDR105C	sp|Q12116|TMS1_YEAST
4932.YDR109C	sp|Q04585|YDR09_YEAST
4932.YDR113C	sp|P40316|SECU_YEAST
4932.YDR114C	sp|Q04597|YDR14_YEAST
4932.YDR115W	sp|Q04598|RM34_YEAST
4932.YDR118W	sp|Q04601|APC4_YEAST
4932.YDR118W-A	sp|P0C5L7|YD18A_YEAST
4932.YDR119W-A	sp|Q2V2P9|YD19A_YEAST
4932.YDR124W	sp|Q04608|YD124_YEAST
4932.YDR125C	sp|Q04623|ECM18_YEAST
4932.YDR126W	sp|Q04629|SWF1_YEAST
4932.YDR128W	sp|Q03897|WDR59_YEAST
4932.YDR151C	sp|P47976|CTH1_YEAST
4932.YDR159W	sp|P46674|SAC3_YEAST
4932.YDR160W	sp|Q03770|SSY1_YEAST
4932.YDR169C-A	sp|Q3E789|YD169_YEAST
4932.YDR179W-A	sp|Q03983|YD179_YEAST
4932.YDR182W-A	sp|Q3E796|YD182_YEAST
4932.YDR183W	sp|Q04004|PLP1_YEAST
4932.YDR184C	sp|Q04005|LIC4_YEAST
4932.YDR185C	sp|Q04006|UPS3_YEAST
4932.YDR193W	sp|P0C5E0|YD193_YEAST
4932.YDR194W-A	sp|Q3E818|YD194_YEAST
4932.YDR197W	sp|P14905|CBS2_YEAST
4932.YDR198C	sp|Q03942|RKM2_YEAST
4932.YDR209C	sp|Q03480|YD209_YEAST
4932.YDR217C	sp|P14737|RAD9_YEAST
4932.YDR218C	sp|Q04921|SPR28_YEAST
4932.YDR223W	sp|Q04930|CRF1_YEAST
4932.YDR242W	sp|P22580|AMDY_YEAST
4932.YDR246W-A	sp|Q3E763|YD246_YEAST
4932.YDR249C	sp|Q03787|YD249_YEAST
4932.YDR250C	sp|Q03788|YD250_YEAST
4932.YDR255C	sp|Q12508|RMD5_YEAST
4932.YDR263C	sp|Q12086|DIN7_YEAST
4932.YDR271C	sp|P87282|YD271_YEAST
4932.YDR273W	sp|Q05610|DON1_YEAST
4932.YDR274C	sp|P87283|YD274_YEAST
4932.YDR275W	sp|Q05611|BSC2_YEAST
4932.YDR277C	sp|P35198|MTH1_YEAST
4932.YDR278C	sp|Q05612|YD278_YEAST
4932.YDR281C	sp|Q05637|PHM6_YEAST
4932.YDR282C	sp|Q05648|YD282_YEAST
4932.YDR285W	sp|P31111|ZIP1_YEAST
4932.YDR286C	sp|Q05530|YD286_YEAST
4932.YDR288W	sp|Q05541|NSE3_YEAST
4932.YDR290W	sp|P87280|YD290_YEAST
4932.YDR291W	sp|Q05549|HRQ1_YEAST
4932.YDR306C	sp|Q06640|YD306_YEAST
4932.YDR309C	sp|Q06648|GIC2_YEAST
4932.YDR313C	sp|Q06651|PIB1_YEAST
4932.YDR314C	sp|Q06665|RAD34_YEAST
4932.YDR315C	sp|Q06667|IPK1_YEAST
4932.YDR317W	sp|Q06674|HIM1_YEAST
4932.YDR319C	sp|Q06676|YFT2_YEAST
4932.YDR323C	sp|P32609|PEP7_YEAST
4932.YDR327W	sp|P87288|YD327_YEAST
4932.YDR332W	sp|Q06683|IRC3_YEAST
4932.YDR338C	sp|Q05497|YD338_YEAST
4932.YDR340W	sp|Q05503|YD340_YEAST
4932.YDR354C-A	sp|Q8TGP6|YD354_YEAST
4932.YDR355C	sp|P87285|YD355_YEAST
4932.YDR357C	sp|Q06333|BL1S4_YEAST
4932.YDR360W	sp|P87286|OPI7_YEAST
4932.YDR364C	sp|P40968|PRP17_YEAST
4932.YDR366C	sp|P87287|YD366_YEAST
4932.YDR367W	sp|Q06346|KEI1_YEAST
4932.YDR370C	sp|Q06349|DXO1_YEAST
4932.YDR371C-A	sp|P0C5M1|YD371_YEAST
4932.YDR371W	sp|Q06350|CHI2_YEAST
4932.YDR374C	sp|Q06390|YD374_YEAST
4932.YDR379C-A	sp|Q3E785|SDHF1_YEAST
4932.YDR401W	sp|O13523|YD401_YEAST
4932.YDR402C	sp|P21595|CP56_YEAST
4932.YDR403W	sp|P21623|DIT1_YEAST
4932.YDR406W-A	sp|P0C5M2|YD406_YEAST
4932.YDR409W	sp|Q04195|SIZ1_YEAST
4932.YDR414C	sp|P16151|ERD1_YEAST
4932.YDR419W	sp|Q04049|POLH_YEAST
4932.YDR420W	sp|P41809|HKR1_YEAST
4932.YDR437W	sp|Q04082|GPI19_YEAST
4932.YDR438W	sp|Q04083|THI74_YEAST
4932.YDR442W	sp|P87270|YD442_YEAST
4932.YDR445C	sp|Q04100|YD445_YEAST
4932.YDR446W	sp|Q04110|ECM11_YEAST
4932.YDR451C	sp|Q04116|YHP1_YEAST
4932.YDR455C	sp|P87271|YD455_YEAST
4932.YDR459C	sp|Q03289|PFA5_YEAST
4932.YDR461C-A	sp|Q2V2P7|YD461_YEAST
4932.YDR461W	sp|P34165|MFA1_YEAST
4932.YDR464C-A	sp|Q8TGP5|YD464_YEAST
4932.YDR466W	sp|Q03306|PKH3_YEAST
4932.YDR467C	sp|P87264|YD467_YEAST
4932.YDR478W	sp|P40993|RMRP_YEAST
4932.YDR479C	sp|Q03370|PEX29_YEAST
4932.YDR482C	sp|Q03375|CWC21_YEAST
4932.YDR491C	sp|Q03418|YD491_YEAST
4932.YDR492W	sp|Q03419|IZH1_YEAST
4932.YDR501W	sp|Q04383|PLM2_YEAST
4932.YDR506C	sp|Q04399|GMC1_YEAST
4932.YDR509W	sp|P87272|YD509_YEAST
4932.YDR522C	sp|P08459|SPS2_YEAST
4932.YDR524C	sp|Q04412|AGE1_YEAST
4932.YDR524C-B	sp|Q3E6R4|YD24B_YEAST
4932.YDR525W	sp|Q04413|API2_YEAST
4932.YDR528W	sp|Q04429|HLR1_YEAST
4932.YDR534C	sp|Q04433|FIT1_YEAST
4932.YDR535C	sp|Q04434|YD535_YEAST
4932.YDR536W	sp|P39932|STL1_YEAST
4932.YDR537C	sp|P87261|YD537_YEAST
4932.YDR540C	sp|Q03036|IRC4_YEAST
4932.YDR542W	sp|Q03050|PAU10_YEAST
4932.YDR544C	sp|Q03057|YD544_YEAST
4932.YDR545C-A	sp|Q8TGK5|YB13A_YEAST
4932.YOR396C-A	sp|Q8TGK5|YB13A_YEAST
4932.YPR204C-A	sp|Q8TGK5|YB13A_YEAST
4932.YEL004W	sp|P40004|YEA4_YEAST
4932.YEL005C	sp|P40003|VAB2_YEAST
4932.YEL006W	sp|P39953|YEA6_YEAST
4932.YEL008W	sp|P40001|YEA8_YEAST
4932.YEL014C	sp|P39999|YEB4_YEAST
4932.YEL016C	sp|P39997|NPP2_YEAST
4932.YEL023C	sp|P39992|YEC3_YEAST
4932.YEL028W	sp|P39989|YEC8_YEAST
4932.YEL030C-A	sp|Q8TGR5|YE030_YEAST
4932.YEL033W	sp|P32633|MTC7_YEAST
4932.YEL041W	sp|P32622|YEF1_YEAST
4932.YEL045C	sp|P32616|YEF5_YEAST
4932.YEL048C	sp|P32613|TCA17_YEAST
4932.YEL049W	sp|P53343|PAU12_YEAST
4932.YGR294W	sp|P53343|PAU12_YEAST
4932.YEL057C	sp|P39983|YEG7_YEAST
4932.YEL059C-A	sp|Q05676|SOM1_YEAST
4932.YEL059W	sp|P39982|HHY1_YEAST
4932.YEL061C	sp|P27895|CIN8_YEAST
4932.YEL063C	sp|P04817|CAN1_YEAST
4932.YEL064C	sp|P39981|AVT2_YEAST
4932.YEL065W	sp|P39980|SIT1_YEAST
4932.YEL067C	sp|P39978|YEH7_YEAST
4932.YEL068C	sp|P39977|YEH8_YEAST
4932.YEL072W	sp|P39975|RMD6_YEAST
4932.YEL073C	sp|P39974|YEI3_YEAST
4932.YEL074W	sp|P39973|YEI4_YEAST
4932.YEL075W-A	sp|P89888|YE075_YEAST
4932.YLR463C	sp|P89888|YE075_YEAST
4932.YEL077W-A	sp|P0C5B8|YH050_YEAST
4932.YER005W	sp|P40009|YND1_YEAST
4932.YER013W	sp|P24384|PRP22_YEAST
4932.YER028C	sp|P39943|MIG3_YEAST
4932.YER032W	sp|P40020|FIR1_YEAST
4932.YER035W	sp|P40023|EDC2_YEAST
4932.YER037W	sp|P40025|PHM8_YEAST
4932.YER038C	sp|P40026|KRE29_YEAST
4932.YER041W	sp|P40028|YEN1_YEAST
4932.YER051W	sp|P40034|JHD1_YEAST
4932.YER058W	sp|Q02771|PT117_YEAST
4932.YER060W	sp|P40039|FCY21_YEAST
4932.YER060W-A	sp|Q12119|FCY22_YEAST
4932.YER066C-A	sp|P87263|YE066_YEAST
4932.YER066W	sp|P40042|RRT13_YEAST
4932.YER071C	sp|P40045|TDA2_YEAST
4932.YER076C	sp|P40049|YEQ6_YEAST
4932.YER084W	sp|P40057|YER4_YEAST
4932.YER085C	sp|P40058|YER5_YEAST
4932.YER088W-B	sp|Q8TGR4|YE088_YEAST
4932.YER090C-A	sp|P0C5M8|YE090_YEAST
4932.YER093C-A	sp|P87275|AIM11_YEAST
4932.YER096W	sp|P39000|SHC1_YEAST
4932.YER097W	sp|P40062|YES7_YEAST
4932.YER098W	sp|P39967|UBP9_YEAST
4932.YER104W	sp|P40063|RT105_YEAST
4932.YER106W	sp|P40065|MAM1_YEAST
4932.YER109C	sp|P40068|FLO8_YEAST
4932.YER115C	sp|Q01684|SPR6_YEAST
4932.YER124C	sp|P40077|DSE1_YEAST
4932.YER128W	sp|P40080|VFA1_YEAST
4932.YER130C	sp|P39959|YEW0_YEAST
4932.YER135C	sp|P40082|YEW5_YEAST
4932.YER137C	sp|P40083|YEW7_YEAST
4932.YER140W	sp|P40085|TAPT1_YEAST
4932.YER144C	sp|P39944|UBP5_YEAST
4932.YER150W	sp|P40092|SPI1_YEAST
4932.YER170W	sp|P26364|KAD3_YEAST
4932.YER173W	sp|P32641|RAD24_YEAST
4932.YER180C	sp|P32645|ISC10_YEAST
4932.YER180C-A	sp|Q3E784|SLO1_YEAST
4932.YER184C	sp|P39961|YE14_YEAST
4932.YER185W	sp|P40100|PUG1_YEAST
4932.YER186C	sp|P40101|YE16_YEAST
4932.YER188W	sp|P40103|YE18_YEAST
4932.YFL003C	sp|P40965|MSH4_YEAST
4932.YFL012W-A	sp|Q03186|YFL12_YEAST
4932.YFL013W-A	sp|Q03187|YF013_YEAST
4932.YFL015C	sp|P43578|YFB5_YEAST
4932.YFL017W-A	sp|P40204|RUXG_YEAST
4932.YFL020C	sp|P43575|PAU5_YEAST
4932.YKL224C	sp|P43575|PAU5_YEAST
4932.YFL025C	sp|P43571|BST1_YEAST
4932.YFL027C	sp|P43570|GYP8_YEAST
4932.YFL031C-A	sp|Q8TGU3|YF030_YEAST
4932.YFL040W	sp|P43562|YFE0_YEAST
4932.YFL041W-A	sp|Q3E817|YF041_YEAST
4932.YFL046W	sp|P43557|FMP32_YEAST
4932.YFL050C	sp|P43553|ALR2_YEAST
4932.YFL052W	sp|P43551|YFF2_YEAST
4932.YFL053W	sp|P43550|DAK2_YEAST
4932.YFL054C	sp|P43549|YFF4_YEAST
4932.YFL055W	sp|P43548|AGP3_YEAST
4932.YFL056C	sp|P43547|AAD6_YEAST
4932.YFL057C	sp|P43546|AAD16_YEAST
4932.YFL060C	sp|P53823|SNO2_YEAST
4932.YNL334C	sp|P53823|SNO2_YEAST
4932.YFL067W	sp|P43537|YFG7_YEAST
4932.YFR007W	sp|P43591|YFH7_YEAST
4932.YFR008W	sp|P43592|FAR7_YEAST
4932.YFR009W-A	sp|P0C5M9|YF009_YEAST
4932.YFR012W	sp|P43595|DCV1_YEAST
4932.YFR020W	sp|P43600|YFJ0_YEAST
4932.YFR022W	sp|P43602|ROG3_YEAST
4932.YFR023W	sp|P39684|PES4_YEAST
4932.YFR026C	sp|P43604|ULI1_YEAST
4932.YFR027W	sp|P43605|ECO1_YEAST
4932.YFR029W	sp|P43606|PTR3_YEAST
4932.YFR032C	sp|P43607|RRT5_YEAST
4932.YFR055W	sp|P43623|METC_YEAST
4932.YGL002W	sp|P53198|ERP6_YEAST
4932.YGL003C	sp|P53197|CDH1_YEAST
4932.YGL007W	sp|P53194|BRP1_YEAST
4932.YGL010W	sp|P25338|YGB0_YEAST
4932.YGL024W	sp|P53190|YGC4_YEAST
4932.YGL029W	sp|P53188|CGR1_YEAST
4932.YGL032C	sp|P32781|AGA2_YEAST
4932.YGL052W	sp|P53175|YGF2_YEAST
4932.YGL063C-A	sp|Q8TGP0|YG063_YEAST
4932.YGL069C	sp|P53162|YGG9_YEAST
4932.YGL072C	sp|P53161|YGH2_YEAST
4932.YGL074C	sp|P53160|YGH4_YEAST
4932.YGL075C	sp|P53159|MPS2_YEAST
4932.YGL079W	sp|P53158|KXD1_YEAST
4932.YGL081W	sp|P53156|YGI1_YEAST
4932.YGL085W	sp|P53153|LCL3_YEAST
4932.YGL096W	sp|P53147|TOS8_YEAST
4932.YGL104C	sp|P53142|VPS73_YEAST
4932.YGL108C	sp|P53139|YGK8_YEAST
4932.YGL109W	sp|P53138|YGK9_YEAST
4932.YGL113W	sp|P53135|SLD3_YEAST
4932.YGL116W	sp|P26309|CDC20_YEAST
4932.YGL118C	sp|P53132|YGL8_YEAST
4932.YGL123C-A	sp|Q8TGP1|YG123_YEAST
4932.YGL132W	sp|P53126|YGN2_YEAST
4932.YGL134W	sp|P53124|PCL10_YEAST
4932.YGL138C	sp|P53122|YGN8_YEAST
4932.YGL149W	sp|P53116|YGO9_YEAST
4932.YGL152C	sp|P53113|YGP2_YEAST
4932.YGL154C	sp|P50113|LYS5_YEAST
4932.YGL158W	sp|P38622|RCK1_YEAST
4932.YGL160W	sp|P53109|AIM14_YEAST
4932.YGL162W	sp|P53032|SUT1_YEAST
4932.YGL163C	sp|P32863|RAD54_YEAST
4932.YGL165C	sp|P53106|YGR5_YEAST
4932.YGL175C	sp|P46946|COM1_YEAST
4932.YGL176C	sp|P46945|YGS6_YEAST
4932.YGL178W	sp|P39016|MPT5_YEAST
4932.YGL179C	sp|P43637|TOS3_YEAST
4932.YGL182C	sp|P53103|YGT2_YEAST
4932.YGL183C	sp|P53102|MND1_YEAST
4932.YGL192W	sp|P41833|IME4_YEAST
4932.YGL193C	sp|P53097|YGU3_YEAST
4932.YGL194C-A	sp|Q2V2P6|YG194_YEAST
4932.YGL199C	sp|P53092|YGU9_YEAST
4932.YGL204C	sp|P53089|YGV4_YEAST
4932.YGL209W	sp|P53035|MIG2_YEAST
4932.YGL215W	sp|P35190|CLG1_YEAST
4932.YGL216W	sp|P53086|KIP3_YEAST
4932.YGL218W	sp|P53084|YGW8_YEAST
4932.YGL219C	sp|P53083|MDM34_YEAST
4932.YGL222C	sp|P53080|EDC1_YEAST
4932.YGL226W	sp|P53077|MTC3_YEAST
4932.YGL230C	sp|P53074|YGY0_YEAST
4932.YGL235W	sp|P53071|YGY5_YEAST
4932.YGL239C	sp|P53069|YGY9_YEAST
4932.YGL243W	sp|P53065|TAD1_YEAST
4932.YGL247W	sp|P53062|BRR6_YEAST
4932.YGL249W	sp|P53061|ZIP2_YEAST
4932.YGL250W	sp|P53060|RMR1_YEAST
4932.YGL258W	sp|Q08910|YO387_YEAST
4932.YGL258W-A	sp|Q3E740|YG258_YEAST
4932.YGL259W	sp|P53057|YPS5_YEAST
4932.YIR039C	sp|P53057|YPS5_YEAST
4932.YGL260W	sp|P53056|YGZE_YEAST
4932.YIR040C	sp|P53056|YGZE_YEAST
4932.YGL261C	sp|Q3E770|PAU9_YEAST
4932.YJL223C	sp|Q3E770|PAU9_YEAST
4932.YGL262W	sp|P53054|YGZG_YEAST
4932.YGR004W	sp|P53203|PEX31_YEAST
4932.YGR011W	sp|P53205|YG16_YEAST
4932.YGR015C	sp|P53208|YG19_YEAST
4932.YGR016W	sp|P53209|YG1A_YEAST
4932.YGR021W	sp|P53212|YG1D_YEAST
4932.YGR022C	sp|P53213|YG1E_YEAST
4932.YGR031C-A	sp|Q8TGN9|NAG1_YEAST
4932.YGR035C	sp|P53222|YG1O_YEAST
4932.YGR041W	sp|P53226|BUD9_YEAST
4932.YGR042W	sp|P53227|YG1T_YEAST
4932.YGR045C	sp|P53229|YG1V_YEAST
4932.YGR046W	sp|P53230|TAM41_YEAST
4932.YGR050C	sp|P53231|YG1X_YEAST
4932.YGR052W	sp|P53233|FMP48_YEAST
4932.YGR053C	sp|P53234|YG21_YEAST
4932.YGR057C	sp|P53237|LST7_YEAST
4932.YGR058W	sp|P53238|PEF1_YEAST
4932.YGR059W	sp|P41901|SPR3_YEAST
4932.YGR062C	sp|P53239|COX18_YEAST
4932.YGR065C	sp|P53241|VHT1_YEAST
4932.YGR066C	sp|P53242|YG29_YEAST
4932.YGR069W	sp|P53245|YG2C_YEAST
4932.YGR070W	sp|P53046|ROM1_YEAST
4932.YGR073C	sp|P53247|YG2E_YEAST
4932.YGR075C	sp|Q00723|PRP38_YEAST
4932.YGR077C	sp|P53248|PEX8_YEAST
4932.YGR079W	sp|P53249|YG2G_YEAST
4932.YGR096W	sp|P53257|TPC1_YEAST
4932.YGR098C	sp|Q03018|ESP1_YEAST
4932.YGR101W	sp|P53259|PCP1_YEAST
4932.YGR102C	sp|P53260|GATF_YEAST
4932.YGR107W	sp|P53263|YG2U_YEAST
4932.YGR109C	sp|P32943|CGS6_YEAST
4932.YGR110W	sp|P53264|CLD1_YEAST
4932.YGR121W-A	sp|Q3E816|YG121_YEAST
4932.YGR131W	sp|P53279|FHN1_YEAST
4932.YGR141W	sp|P53285|VPS62_YEAST
4932.YGR142W	sp|P53286|BTN2_YEAST
4932.YGR144W	sp|P32318|THI4_YEAST
4932.YGR146C	sp|P48235|ECL1_YEAST
4932.YGR151C	sp|P53287|YG3N_YEAST
4932.YGR153W	sp|P48238|YG3O_YEAST
4932.YGR154C	sp|P48239|GTO1_YEAST
4932.YGR160W	sp|P53288|YG3R_YEAST
4932.YGR161C	sp|P53289|RTS3_YEAST
4932.YGR168C	sp|P53293|YG3W_YEAST
4932.YGR176W	sp|P32475|YG3Z_YEAST
4932.YGR182C	sp|P53300|YG45_YEAST
4932.YGR190C	sp|P53302|YG47_YEAST
4932.YGR197C	sp|P46950|SNG1_YEAST
4932.YGR206W	sp|P42939|MVB12_YEAST
4932.YGR212W	sp|P53304|SLI1_YEAST
4932.YGR213C	sp|P53047|RTA1_YEAST
4932.YGR216C	sp|P53306|GPI1_YEAST
4932.YGR217W	sp|P50077|CCH1_YEAST
4932.YGR221C	sp|P50078|TOS2_YEAST
4932.YGR224W	sp|P50080|AZR1_YEAST
4932.YGR225W	sp|P50082|AMA1_YEAST
4932.YGR227W	sp|P50076|ALG10_YEAST
4932.YGR228W	sp|P53308|YG4U_YEAST
4932.YGR236C	sp|P50088|SPG1_YEAST
4932.YGR239C	sp|P50091|PEX21_YEAST
4932.YGR242W	sp|P53310|YG55_YEAST
4932.YGR243W	sp|P53311|MPC3_YEAST
4932.YGR265W	sp|P53325|YG5K_YEAST
4932.YGR273C	sp|P53329|YG5Q_YEAST
4932.YGR288W	sp|P53338|MAL13_YEAST
4932.YGR289C	sp|P53048|MAL11_YEAST
4932.YGR290W	sp|P53339|YG61_YEAST
4932.YGR291C	sp|Q8TGK4|YB298_YEAST
4932.YGR294W	sp|Q08322|PAU20_YEAST
4932.YHL046C	sp|Q08322|PAU20_YEAST
4932.YLR461W	sp|Q08322|PAU20_YEAST
4932.YOL161C	sp|Q08322|PAU20_YEAST
4932.YGR295C	sp|P53344|COS6_YEAST
4932.YHL008C	sp|P38750|YHA8_YEAST
4932.YHL009W-A	sp|Q6Q5P6|YH41A_YEAST
4932.YJL113W	sp|Q6Q5P6|YH41A_YEAST
4932.YJL114W	sp|Q6Q5P6|YH41A_YEAST
4932.YHL009W-B	sp|P47024|YJ41B_YEAST
4932.YJL113W	sp|P47024|YJ41B_YEAST
4932.YHL010C	sp|P38748|ETP1_YEAST
4932.YHL015W-A	sp|Q3E7Z6|YH015_YEAST
4932.YHL016C	sp|P33413|DUR3_YEAST
4932.YHL019C	sp|P38700|APM2_YEAST
4932.YHL022C	sp|P23179|SPO11_YEAST
4932.YHL023C	sp|P38742|NPR3_YEAST
4932.YHL026C	sp|P38740|YHC6_YEAST
4932.YHL028W	sp|P38739|WSC4_YEAST
4932.YHL036W	sp|P38734|MUP3_YEAST
4932.YHL037C	sp|P38733|YHD7_YEAST
4932.YHL040C	sp|P38731|ARN1_YEAST
4932.YHL042W	sp|P38729|YHE2_YEAST
4932.YHL043W	sp|P38728|ECM34_YEAST
4932.YHL047C	sp|P38724|ARN2_YEAST
4932.YHL048C-A	sp|Q3E758|YH048_YEAST
4932.YHR002W	sp|P38702|LEU5_YEAST
4932.YHR015W	sp|P38760|MIP6_YEAST
4932.YHR035W	sp|P38769|YHJ5_YEAST
4932.YHR036W	sp|P38770|BRL1_YEAST
4932.YHR048W	sp|P38776|YHK8_YEAST
4932.YHR049C-A	sp|O13533|YH049_YEAST
4932.YHR050W	sp|P38778|SMF2_YEAST
4932.YHR061C	sp|P38785|GIC1_YEAST
4932.YHR067W	sp|P38790|HTD2_YEAST
4932.YHR078W	sp|P38799|YHN8_YEAST
4932.YHR079C-A	sp|P89114|SAE3_YEAST
4932.YHR093W	sp|P29589|AHT1_YEAST
4932.YHR095W	sp|P38808|YHP5_YEAST
4932.YHR124W	sp|P38830|NDT80_YEAST
4932.YHR125W	sp|P38831|YHS5_YEAST
4932.YHR129C	sp|P38696|ARP1_YEAST
4932.YHR131C	sp|P38835|YHT1_YEAST
4932.YHR134W	sp|P38838|WSS1_YEAST
4932.YHR136C	sp|P38839|SPL2_YEAST
4932.YHR137C-A	sp|Q8TGN6|YH137_YEAST
4932.YHR139C-A	sp|O13536|YH139_YEAST
4932.YHR140W	sp|P38842|YHU0_YEAST
4932.YHR143W	sp|P38844|DSE2_YEAST
4932.YHR151C	sp|P38849|MTC6_YEAST
4932.YHR152W	sp|P17123|SPO12_YEAST
4932.YHR155W	sp|P38851|YSP1_YEAST
4932.YHR157W	sp|P33323|RE104_YEAST
4932.YHR162W	sp|P38857|MPC2_YEAST
4932.YHR164C	sp|P38859|DNA2_YEAST
4932.YHR175W	sp|P38865|CTR2_YEAST
4932.YHR177W	sp|P38867|YHX7_YEAST
4932.YHR180W	sp|P38868|YHY0_YEAST
4932.YHR184W	sp|P38871|SSP1_YEAST
4932.YHR185C	sp|P38872|ADY1_YEAST
4932.YHR189W	sp|P38876|PTH_YEAST
4932.YHR194W	sp|P38880|MDM31_YEAST
4932.YHR199C-A	sp|Q3E7Y6|NBL1_YEAST
4932.YHR202W	sp|P38887|YH02_YEAST
4932.YHR210C	sp|P38893|YH10_YEAST
4932.YHR211W	sp|P38894|FLO5_YEAST
4932.YHR213W	sp|P38894|FLO5_YEAST
4932.YHR213W-A	sp|Q8TGT4|YH213_YEAST
4932.YHR214W	sp|P38897|YH214_YEAST
4932.YIL001W	sp|P40560|YIA1_YEAST
4932.YIL003W	sp|P40558|CFD1_YEAST
4932.YIL006W	sp|P40556|YIA6_YEAST
4932.YIL009C-A	sp|Q03096|EST3_YEAST
4932.YIL011W	sp|P40552|TIR3_YEAST
4932.YIL023C	sp|P40544|YKE4_YEAST
4932.YIL024C	sp|P40543|YIC4_YEAST
4932.YIL025C	sp|P40542|YIC5_YEAST
4932.YIL028W	sp|P40539|YIC8_YEAST
4932.YIL037C	sp|P40534|PRM2_YEAST
4932.YIL042C	sp|P40530|PDK_YEAST
4932.YIL045W	sp|P40187|PIG2_YEAST
4932.YIL050W	sp|P40186|PCL7_YEAST
4932.YIL055C	sp|P40523|YIF5_YEAST
4932.YIL060W	sp|Q6B113|YB107_YEAST
4932.YOR192C-C	sp|Q6B113|YB107_YEAST
4932.YIL073C	sp|P40511|SPO22_YEAST
4932.YIL077C	sp|P40508|YIH7_YEAST
4932.YIL089W	sp|P40500|YII9_YEAST
4932.YIL092W	sp|P40497|YIJ2_YEAST
4932.YIL095W	sp|P40494|PRK1_YEAST
4932.YIL099W	sp|P04065|AMYH_YEASX
4932.YIL101C	sp|P40489|XBP1_YEAST
4932.YIL113W	sp|P40479|SDP1_YEAST
4932.YIL114C	sp|P40478|VDAC2_YEAST
4932.YIL120W	sp|P40475|QDR1_YEAST
4932.YIL122W	sp|P40473|POG1_YEAST
4932.YIL132C	sp|P40465|CSM2_YEAST
4932.YIL134C-A	sp|Q45U18|YI134_YEAST
4932.YIL134W	sp|P40464|FLX1_YEAST
4932.YIL139C	sp|P38927|REV7_YEAST
4932.YIL141W	sp|P40461|YIO1_YEAST
4932.YIL150C	sp|P32354|MCM10_YEAST
4932.YIL152W	sp|P40455|YIP2_YEAST
4932.YIL158W	sp|P40451|AIM20_YEAST
4932.YIL159W	sp|P40450|BNR1_YEAST
4932.YIL163C	sp|P40448|YIQ3_YEAST
4932.YIL164C	sp|P40447|NIT1_YEAST
4932.YIL165C	sp|P40446|YIQ5_YEAST
4932.YIR011C	sp|P38637|STS1_YEAST
4932.YIR014W	sp|P40570|YIT4_YEAST
4932.YIR015W	sp|P40571|RPR2_YEAST
4932.YIR016W	sp|P40572|YIT6_YEAST
4932.YIR017C	sp|P40573|MET28_YEAST
4932.YIR018W	sp|P40574|YAP5_YEAST
4932.YIR019C	sp|P08640|MUC1_YEAST
4932.YIR020C-B	sp|Q03888|YI020_YEAST
4932.YIR020W-A	sp|Q03886|YI20A_YEAST
4932.YIR021W	sp|P07266|MRS1_YEAST
4932.YIR021W-A	sp|Q3E739|YI021_YEAST
